Input Sentences,Output Sentences
"এখন স্বপ্ন হজম হয় না, সেই আকম্পিত পাতার ছায়া","এখন স্বপ্ন হজম হয় না, সেই আকম্পিত পাতার ছায়া"
বিশেষ সম্মান পেতে চলেছেন বিগ বি,বিশেষ সম্মান পেতে চলেছেন বিগ বি
বাংলাদেশ ও ওয়েস্ট ইন্ডিজের ২২ খেলোয়াড়কে জরিমানা,বাংলাদেশ ও ওয়েস্ট ইন্ডিজের ২২ খেলোয়াড়কে জরিমানা
"আসুন এক হই, ধর্ষকের ফাঁসির দাবিতে।","আসুন এক হই, ধর্ষকের ফাঁসির দাবিতে।"
"প্রকাশ : ০২ অক্টোবর ২০২১, ১৮:০৪ আপডেট : ০২ অক্টোবর ২০২১, ১৮:০০","প্রকাশ : ০২ অক্টোবর ২০২১, ১৮:০৪ আপডেট : ০২ অক্টোবর ২০২১, ১৮:০০"
"কিত্তনখোলা, মুন্তাসির ফ্যান্টাসি, কিরামত মঙ্গল, ধূর্ত উই।","কিত্তনখোলা, মুন্তাসির ফ্যান্টাসি, কিরামত মঙ্গল, ধূর্ত উই।"
কিংবা অযথা সময়ের তরে জন্ম নেয়া,কিংবা অযথা সময়ের তরে জন্ম নেয়া
নিজের জন্য সময় বের করা:,নিজের জন্য সময় বের করা:
"আরো পড়ুন : অবশেষে মুখ খুললেন সু চি, বললেন রোহিঙ্গাদের রক্ষা করা হচ্ছে!","আরো পড়ুন : অবশেষে মুখ খুললেন সু চি, বললেন রোহিঙ্গাদের রক্ষা করা হচ্ছে!"
করোনার উপসর্গ নিয়ে মারা গেলেন কারাতে কোচ জুয়েল,করোনার উপসর্গ নিয়ে মারা গেলেন কারাতে কোচ জুয়েল
প্রমিতি আপু মারা যাবার দিনে মিষ্টি বিলানো হয়েছিলো।,প্রমিতি আপু মারা যাবার দিনে মিষ্টি বিলানো হয়েছিলো।
বাংলা বুলির যেন না হয় এক পলকের হার,বাংলা বুলির যেন না হয় এক পলকের হার
করোনাভাইরাস: বিশ্বে শনাক্ত ৩ কোটি ছাড়িয়ে,করোনাভাইরাস: বিশ্বে শনাক্ত ৩ কোটি ছাড়িয়ে
আজ তাই মাদার টেরেজার জন্মদিনে জেনে নিন তাঁর কিছু উক্তি-,আজ তাই মাদার টেরেজার জন্মদিনে জেনে নিন তাঁর কিছু উক্তি-
"টাকা তোলার মরিয়া চেষ্টা, ছুটির দিনে লম্বা লাইন এটিএম-ব্যাঙ্কে","টাকা তোলার মরিয়া চেষ্টা, ছুটির দিনে লম্বা লাইন এটিএম-ব্যাঙ্কে"
রাউজান পৌরসভার কাউন্সিলর আজাদ হোসেন তার মৎস্য প্রকল্পে ফলদ গাছের পরিচর্যা করছেন সমকাল,রাউজান পৌরসভার কাউন্সিলর আজাদ হোসেন তার মৎস্য প্রকল্পে ফলদ গাছের পরিচর্যা করছেন সমকাল
চেয়েছি নিদ্রামগ্ন রাজপথের সব ক্লান্তি কুঁড়িয়ে লেখা একটা অসম্পূর্ণ কবিতা।,চেয়েছি নিদ্রামগ্ন রাজপথের সব ক্লান্তি কুঁড়িয়ে লেখা একটা অসম্পূর্ণ কবিতা।
"নওগাঁর পত্নীতলায় পৃথক পৃথক অভিযানে, আটক ৩","নওগাঁর পত্নীতলায় পৃথক পৃথক অভিযানে, আটক ৩"
"১১ ই এপ্রিল, ২০১৬  রাত ১২:২০","১১ ই এপ্রিল, ২০১৬  রাত ১২:২০"
"আপডেট : ১ সেপ্টেম্বর, ২০২১ ০৩:৩৮","আপডেট : ১ সেপ্টেম্বর, ২০২১ ০৩:৩৮"
সকাল সাড়ে ১০টায় বিশ্ববিদ্যালয়ের শহীদ মিনারের সামনে মানববন্ধনের পর বিক্ষোভ মিছিল বের করে শিক্ষার্থীরা।,সকাল সাড়ে ১০টায় বিশ্ববিদ্যালয়ের শহীদ মিনারের সামনে মানববন্ধনের পর বিক্ষোভ মিছিল বের করে শিক্ষার্থীরা।
"সর্বশেষ এডিট : ১৬ ই এপ্রিল, ২০১৬  সকাল ৯:১৭","সর্বশেষ এডিট : ১৬ ই এপ্রিল, ২০১৬  সকাল ৯:১৭"
