Input Sentences,Output Sentences
“തൊട്ടടുത്തുള്ളവരെ ആദ്യം സഹായിക്കൂ; പിന്നെയാകാം മുഖ്യമന്ത്രിയുടെയും പ്രധാനമന്ത്രിയുടെയും ദുരിതാശ്വാസ നിധി”: ശ്രീശാന്ത്,“തൊട്ടടുത്തുള്ളവരെ ആദ്യം സഹായിക്കൂ; പിന്നെയാകാം മുഖ്യമന്ത്രിയുടെയും പ്രധാനമന്ത്രിയുടെയും ദുരിതാശ്വാസ നിധി”: ശ്രീശാന്ത്
"ഇത് സുവാരസിൻെറ പ്രതികാരം, ബാഴ്സലോണക്കുള്ള മറുപടി; പൊട്ടിക്കരഞ്ഞ് സൂപ്പർതാരം!","ഇത് സുവാരസിൻെറ പ്രതികാരം, ബാഴ്സലോണക്കുള്ള മറുപടി; പൊട്ടിക്കരഞ്ഞ് സൂപ്പർതാരം!"
നിങ്ങൾ മുഴുവൻ ബണ്ടിലെയും തിരികെ അയയ്ക്കുന്നില്ലെങ്കിൽ ഒരു ബണ്ടിൽ ഭാഗമാണ് അത്,നിങ്ങൾ മുഴുവൻ ബണ്ടിലെയും തിരികെ അയയ്ക്കുന്നില്ലെങ്കിൽ ഒരു ബണ്ടിൽ ഭാഗമാണ് അത്
അക്ഷര ശ്ലോകം: നാരായണനും ജ്യോത്സനക്കും സുവർണ മുദ്ര,അക്ഷര ശ്ലോകം: നാരായണനും ജ്യോത്സനക്കും സുവർണ മുദ്ര
"റീൽസ് വീഡിയോകൾ ആസ്വദിയ്ക്കാം, ഇൻസ്റ്റഗ്രാമിൽ പുതിയ ഫീച്ചർ !","റീൽസ് വീഡിയോകൾ ആസ്വദിയ്ക്കാം, ഇൻസ്റ്റഗ്രാമിൽ പുതിയ ഫീച്ചർ !"
കൊച്ചി മെട്രോ തൊഴിലാളികൾ നടത്തിവന്ന സമരം ഭാഗികമായി പിൻവലിച്ചു,കൊച്ചി മെട്രോ തൊഴിലാളികൾ നടത്തിവന്ന സമരം ഭാഗികമായി പിൻവലിച്ചു
പതിവ് തൈര് ചീസ് ചിക്കൻ ഒരു പാല്,പതിവ് തൈര് ചീസ് ചിക്കൻ ഒരു പാല്
നന്ദിഗ്രാമിൽ അവസാന റൗണ്ടിൽ ആറ് വോട്ടിന്റെ ഭൂരിപക്ഷവുമായി സുവേന്ദു അധികാരി,നന്ദിഗ്രാമിൽ അവസാന റൗണ്ടിൽ ആറ് വോട്ടിന്റെ ഭൂരിപക്ഷവുമായി സുവേന്ദു അധികാരി
അഞ്ച് സംസ്ഥാനങ്ങളിലേക്കുള്ള തെരഞ്ഞെടുപ്പ് കഴിഞ്ഞാൽ കോൺഗ്രസിൽ,അഞ്ച് സംസ്ഥാനങ്ങളിലേക്കുള്ള തെരഞ്ഞെടുപ്പ് കഴിഞ്ഞാൽ കോൺഗ്രസിൽ
എെഎസ്എലിൻെറ പുത്തൻ സീസൺ ആരവത്തിന് നാളെ കൊച്ചിയിൽ തുടക്കം,എെഎസ്എലിൻെറ പുത്തൻ സീസൺ ആരവത്തിന് നാളെ കൊച്ചിയിൽ തുടക്കം
"യുകെയിൽ വിനോദ സഞ്ചാര, യാത്രാ മേഖലയ്ക്ക് ജീവശ്വാസം പകർന്ന് ഇളവുകൾ; ചെറുകിട ബിസിനസുകാർക്കും പ്രതീക്ഷ","യുകെയിൽ വിനോദ സഞ്ചാര, യാത്രാ മേഖലയ്ക്ക് ജീവശ്വാസം പകർന്ന് ഇളവുകൾ; ചെറുകിട ബിസിനസുകാർക്കും പ്രതീക്ഷ"
പാകിസ്ഥാൻ ഡ്രോൺ ഇന്ത്യൻ സേന വെടിവച്ചിട്ടു,പാകിസ്ഥാൻ ഡ്രോൺ ഇന്ത്യൻ സേന വെടിവച്ചിട്ടു
അലോസരപ്പെടുത്തുന്ന നിലപാടുമായി പാക്കിസ്ഥാൻ; ഷാങ്ഹായ് സഹകരണ സംഘടനാ യോഗത്തിൽ ഇന്ത്യ പ്രതിഷേധം രേഖപ്പെടുത്തി,അലോസരപ്പെടുത്തുന്ന നിലപാടുമായി പാക്കിസ്ഥാൻ; ഷാങ്ഹായ് സഹകരണ സംഘടനാ യോഗത്തിൽ ഇന്ത്യ പ്രതിഷേധം രേഖപ്പെടുത്തി
ഹൈഡ്രജൻ ഇന്ധന വാഹന നിർമാണത്തിന് കേന്ദ്രാനുമതി,ഹൈഡ്രജൻ ഇന്ധന വാഹന നിർമാണത്തിന് കേന്ദ്രാനുമതി
കൃഷി സമ്മാൻ പദ്ധതി സംബന്ധിച്ച് ആശങ്ക വേണ്ട-കൃഷിമന്ത്രി,കൃഷി സമ്മാൻ പദ്ധതി സംബന്ധിച്ച് ആശങ്ക വേണ്ട-കൃഷിമന്ത്രി
കയർ മേഖല: മന്ത്രിക്കു നിവേദനം നൽകി,കയർ മേഖല: മന്ത്രിക്കു നിവേദനം നൽകി
സംസ്ഥാനത്ത് രണ്ടുപേർക്ക് കൂടി സിക്ക വൈറസ് സ്ഥിരീകരിച്ചു,സംസ്ഥാനത്ത് രണ്ടുപേർക്ക് കൂടി സിക്ക വൈറസ് സ്ഥിരീകരിച്ചു
യുവതിയെ കൊന്നുകഷണങ്ങളാക്കിയ കേസ്; പ്രതിക്ക് ജീവപര്യന്തം തടവും പിഴയും,യുവതിയെ കൊന്നുകഷണങ്ങളാക്കിയ കേസ്; പ്രതിക്ക് ജീവപര്യന്തം തടവും പിഴയും
മാക് എഡ്യൂക്കേഷൻ എക്സലൻസ് അവാർഡ് വിതരണം ചെയ്തു,മാക് എഡ്യൂക്കേഷൻ എക്സലൻസ് അവാർഡ് വിതരണം ചെയ്തു
ജെന്നിഫറും അലക്സും ആദ്യത്തെ തീയതിയെക്കുറിച്ച് പറഞ്ഞു,ജെന്നിഫറും അലക്സും ആദ്യത്തെ തീയതിയെക്കുറിച്ച് പറഞ്ഞു
വിനോദ സഞ്ചാരത്തിനായി മൂന്നാറിലേക്കും ഇടുക്കിയിലേക്കും പോകരുതെന്ന് ജില്ലാ ഭരണകൂടത്തിന്റെ മുന്നറിയിപ്പ്,വിനോദ സഞ്ചാരത്തിനായി മൂന്നാറിലേക്കും ഇടുക്കിയിലേക്കും പോകരുതെന്ന് ജില്ലാ ഭരണകൂടത്തിന്റെ മുന്നറിയിപ്പ്
"നിങ്ങളുടെ ഉൽപ്പന്നമോ സേവനമോ നൽകാൻ ആവശ്യമായ ഏതെങ്കിലും പ്രത്യേക സോഫ്റ്റ്വെയർ, ഉപകരണങ്ങൾ, സാമഗ്രികൾ അല്ലെങ്കിൽ സാങ്കേതികവിദ്യകളുടെ അവലോകനം","നിങ്ങളുടെ ഉൽപ്പന്നമോ സേവനമോ നൽകാൻ ആവശ്യമായ ഏതെങ്കിലും പ്രത്യേക സോഫ്റ്റ്വെയർ, ഉപകരണങ്ങൾ, സാമഗ്രികൾ അല്ലെങ്കിൽ സാങ്കേതികവിദ്യകളുടെ അവലോകനം"
കലൂർ-കടവന്ത്ര റോഡിൽ പൈപ്പ് പൊട്ടിയുണ്ടായ കുഴി അടച്ചിരിക്കുന്നു,കലൂർ-കടവന്ത്ര റോഡിൽ പൈപ്പ് പൊട്ടിയുണ്ടായ കുഴി അടച്ചിരിക്കുന്നു
രണ്ടാംഘട്ടത്തിൽ പ്രധാനമന്ത്രി നരേന്ദ്രമോദി വാക്സീൻ സ്വീകരിക്കുമെന്നു സൂചന,രണ്ടാംഘട്ടത്തിൽ പ്രധാനമന്ത്രി നരേന്ദ്രമോദി വാക്സീൻ സ്വീകരിക്കുമെന്നു സൂചന
കുഞ്ഞനിയനെ നെഞ്ചോട് ചേർത്ത് സാറ; മക്കൾക്കൊപ്പം സെയ്ഫിന്റെ പെരുന്നാൾ  ആഘോഷം,കുഞ്ഞനിയനെ നെഞ്ചോട് ചേർത്ത് സാറ; മക്കൾക്കൊപ്പം സെയ്ഫിന്റെ പെരുന്നാൾ  ആഘോഷം
ഒരു ഗ്ലാസ് അരി കഴുകി വെള്ളം മാത്രം മതി ഏതു പൂക്കാത്ത ചെടിയും പൂക്കും,ഒരു ഗ്ലാസ് അരി കഴുകി വെള്ളം മാത്രം മതി ഏതു പൂക്കാത്ത ചെടിയും പൂക്കും
ഇതാദ്യമായാണ് മകളുടെ കഴിവുകൾ പ്രകടിപ്പിക്കുന്ന ഒരു വിഡിയോ പുറത്തുവിടുന്നത്,ഇതാദ്യമായാണ് മകളുടെ കഴിവുകൾ പ്രകടിപ്പിക്കുന്ന ഒരു വിഡിയോ പുറത്തുവിടുന്നത്
നോവ സ്കോട്ടിയയിലെ വർക്കേഴ്സ് കോപ്പൻസേഷൻ ബോർഡിൽ രജിസ്റ്റർ ചെയ്യുക,നോവ സ്കോട്ടിയയിലെ വർക്കേഴ്സ് കോപ്പൻസേഷൻ ബോർഡിൽ രജിസ്റ്റർ ചെയ്യുക
ഒരു കോൺക്രീറ്റ് അണക്കെട്ടിൽ പ്രവർത്തിക്കുന്ന ബലങ്ങൾ താഴെ പറയുന്നവയാണ്:,ഒരു കോൺക്രീറ്റ് അണക്കെട്ടിൽ പ്രവർത്തിക്കുന്ന ബലങ്ങൾ താഴെ പറയുന്നവയാണ്:
കോവിഡ് ഡ്യൂട്ടി കഴിഞ്ഞെത്തിയ ഡോക്ടറെ ആദരവോടെ വരവേറ്റ് അയൽവാസികൾ; സോഷ്യൽ മീഡിയയിൽ വൈറലാകുന്ന വീഡിയോ,കോവിഡ് ഡ്യൂട്ടി കഴിഞ്ഞെത്തിയ ഡോക്ടറെ ആദരവോടെ വരവേറ്റ് അയൽവാസികൾ; സോഷ്യൽ മീഡിയയിൽ വൈറലാകുന്ന വീഡിയോ
