Input Sentences,Output Sentences,Grammatical Error
మీ సామజిక మాధ్యమాల యొక్క యూజర్ నేమ్ ఏమవుతుంది :,మీ సామజిక మాధ్యమాల యొక్క యూజర్ నేమ్ ఏమవుతుంది :,0
ముఖ్యమంత్రి నివాసానికి భద్రత వెళ్లే దారుల్లో కట్టుదిట్టమైన భద్రత,ముఖ్యమంత్రి నివాసానికి వెళ్లే దారుల్లో కట్టుదిట్టమైన భద్రత,1
"కావలి, కొవ్వూరు, నెల్లూరు సిటీ, నెల్లూరు రూగరల్, ఆత్మకూరు, ఉదయగిరి","కావలి, కొవ్వూరు, నెల్లూరు సిటీ, నెల్లూరు రూరల్, ఆత్మకూరు, ఉదయగిరి",1
మెదక్ లో ముగిసిన కానిస్టేబుల్ తరగతులు శిక్షణ,మెదక్ లో ముగిసిన కానిస్టేబుల్ శిక్షణ తరగతులు,1
రైల్వే జోన్ గురించి కూడా మాట్లాడాం,రైల్వే జోన్ గురించి కూడా మాట్లాడాం,0
సెన్సారు చేసి ఓటిటికి అమ్మేసిన మీడియా,సెన్సారు చేసి ఓటిటికి అమ్మేసిన మీడియా,0
తరవాత కథనంచిత్తూరు: వరద నీటిలో తండ్రీకూతుళ్లు గల్లంతు,తరవాత కథనంచిత్తూరు: వరద నీటిలో తండ్రీకూతుళ్లు గల్లంతు,0
పూల్కా స్పెషల్ మేథీ మలేై పన్నీర్ స్పెషల్,పూల్కా స్పెషల్ మేథీ మలై పన్నీర్ స్పెషల్,1
"కూరగాయలు, ఆకు కూరలు ఆకు కొనొద్దని చాటింపు వేయించిన అధికారులు","కూరగాయలు, ఆకు కూరలు కొనొద్దని చాటింపు వేయించిన అధికారులు",1
"మహమ్మారితో కొనుగోలుదారులు, బిల్డర్లలో ధోరణి మారిన","మహమ్మారితో కొనుగోలుదారులు, బిల్డర్లలో మారిన ధోరణి",1
యూనివర్శిటీ ఆఫ్ టెక్నాలజీ ఎడ్యుకేషన్ ఇన్,యూనివర్శిటీ ఆఫ్ టెక్నాలజీ ఇన్ ఎడ్యుకేషన్,1
పరిసర బోస్టన్ ప్రాంతాల తెలుగు సంఘం స్నేహోత్సవం విశేషాలు,బోస్టన్ పరిసర ప్రాంతాల తెలుగు సంఘం స్నేహోత్సవం విశేషాలు,1
మోడీ మోడ్ లోకి కేసీఆర్ మైడం్ సెట్,మోడీ మోడ్ లోకి కేసీఆర్ మైండ్ సెట్,1
యూపీఏతో పోలిసే్తే శిక్షలు పడుతున్న వారూ తక్కువే,యూపీఏతో పోలిస్తే శిక్షలు పడుతున్న వారూ తక్కువే,1
"నకిలీ సర్టిఫికెట్లు, బోగస్ ఓట్లు: ఫిర్యాదు","నకిలీ సర్టిఫికెట్లు, బోగస్ ఓట్లు: కోదండరాం ఫిర్యాదు",1
"ఆంధ్రప్రదేశ్, మధ్య వరల్డ్ బ్యాంకు చూపిన తేడాలివే!","ఆంధ్రప్రదేశ్, తెలంగాణల మధ్య వరల్డ్ బ్యాంకు చూపిన తేడాలివే!",1
ప్రియాంక అంటే గుర్రుగా ఉన్న వ్యాలెంటినా జోనాస్!,ప్రియాంక అంటే గుర్రుగా ఉన్న వ్యాలెంటినా జోనాస్!,0
నా గురించి అలా ప్రచారం చేయడం బాధ కలిగిస్తోంది: సురేఖావాణి,నా గురించి అలా ప్రచారం చేయడం బాధ కలిగిస్తోంది: సురేఖావాణి,0
సన్మార్గంలో నడిపేందుకే : సూపరింటెండెంట్ రాజేష్,ఖైదీలను సన్మార్గంలో నడిపేందుకే : సూపరింటెండెంట్ రాజేష్,1
అక్టోబరు నుంచి పెట్టుబడి నుంచి సాయం అందజేస్తాం,అక్టోబరు నుంచి పెట్టుబడి సాయం అందజేస్తాం,1
